Inital State,Search Objective,Path,Cost,Generated Nodes,Visited Nodes,Algorithm,Cost Function,Heuristic
"(5, 18)","(10, 24)","[(5, 18), (6, 18), (7, 18), (8, 18), (9, 18), (10, 18), (10, 19), (10, 20), (10, 21), (10, 22), (10, 23), (10, 24)]",135,45,12,Greedy,c2,h2
"(5, 18)","(10, 24)","[(5, 18), (6, 18), (7, 18), (8, 18), (9, 18), (10, 18), (10, 19), (10, 20), (10, 21), (10, 22), (10, 23), (10, 24)]",120,45,12,Greedy,c3,h2
"(5, 18)","(10, 24)","[(5, 18), (6, 18), (7, 18), (8, 18), (9, 18), (10, 18), (10, 19), (10, 20), (10, 21), (10, 22), (10, 23), (10, 24)]",120,45,12,Greedy,c4,h2
"(25, 14)","(24, 5)","[(25, 14), (25, 13), (25, 12), (25, 11), (25, 10), (25, 9), (25, 8), (25, 7), (25, 6), (24, 6), (24, 5)]",100,41,11,Greedy,c1,h1
"(25, 14)","(24, 5)","[(25, 14), (25, 13), (25, 12), (25, 11), (25, 10), (25, 9), (25, 8), (25, 7), (25, 6), (24, 6), (24, 5)]",105,41,11,Greedy,c2,h1
"(25, 14)","(24, 5)","[(25, 14), (25, 13), (25, 12), (25, 11), (25, 10), (25, 9), (25, 8), (25, 7), (25, 6), (24, 6), (24, 5)]",104,41,11,Greedy,c3,h1
"(25, 14)","(24, 5)","[(25, 14), (25, 13), (25, 12), (25, 11), (25, 10), (25, 9), (25, 8), (25, 7), (25, 6), (24, 6), (24, 5)]",96,41,11,Greedy,c4,h1
"(25, 14)","(24, 5)","[(25, 14), (24, 14), (24, 13), (24, 12), (24, 11), (24, 10), (24, 9), (24, 8), (24, 7), (24, 6), (24, 5)]",100,41,11,Greedy,c1,h2
"(25, 14)","(24, 5)","[(25, 14), (24, 14), (24, 13), (24, 12), (24, 11), (24, 10), (24, 9), (24, 8), (24, 7), (24, 6), (24, 5)]",105,41,11,Greedy,c2,h2
"(25, 14)","(24, 5)","[(25, 14), (24, 14), (24, 13), (24, 12), (24, 11), (24, 10), (24, 9), (24, 8), (24, 7), (24, 6), (24, 5)]",104,41,11,Greedy,c3,h2
"(25, 14)","(24, 5)","[(25, 14), (24, 14), (24, 13), (24, 12), (24, 11), (24, 10), (24, 9), (24, 8), (24, 7), (24, 6), (24, 5)]",104,41,11,Greedy,c4,h2
"(17, 4)","(28, 26)","[(17, 4), (17, 5), (17, 6), (17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (18, 15), (18, 16), (19, 16), (19, 17), (20, 17), (20, 18), (21, 18), (21, 19), (22, 19), (22, 20), (23, 20), (23, 21), (24, 21), (24, 22), (25, 22), (25, 23), (26, 23), (26, 24), (27, 24), (27, 25), (28, 25), (28, 26)]",330,133,34,Greedy,c1,h1
"(17, 4)","(28, 26)","[(17, 4), (17, 5), (17, 6), (17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (18, 15), (18, 16), (19, 16), (19, 17), (20, 17), (20, 18), (21, 18), (21, 19), (22, 19), (22, 20), (23, 20), (23, 21), (24, 21), (24, 22), (25, 22), (25, 23), (26, 23), (26, 24), (27, 24), (27, 25), (28, 25), (28, 26)]",385,133,34,Greedy,c2,h1
"(17, 4)","(28, 26)","[(17, 4), (17, 5), (17, 6), (17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (18, 15), (18, 16), (19, 16), (19, 17), (20, 17), (20, 18), (21, 18), (21, 19), (22, 19), (22, 20), (23, 20), (23, 21), (24, 21), (24, 22), (25, 22), (25, 23), (26, 23), (26, 24), (27, 24), (27, 25), (28, 25), (28, 26)]",361,133,34,Greedy,c3,h1
"(17, 4)","(28, 26)","[(17, 4), (17, 5), (17, 6), (17, 7), (17, 8), (17, 9), (17, 10), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (18, 15), (18, 16), (19, 16), (19, 17), (20, 17), (20, 18), (21, 18), (21, 19), (22, 19), (22, 20), (23, 20), (23, 21), (24, 21), (24, 22), (25, 22), (25, 23), (26, 23), (26, 24), (27, 24), (27, 25), (28, 25), (28, 26)]",330,133,34,Greedy,c4,h1
"(17, 4)","(28, 26)","[(17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 4), (23, 4), (24, 4), (25, 4), (26, 4), (27, 4), (28, 4), (28, 5), (28, 6), (28, 7), (28, 8), (28, 9), (28, 10), (28, 11), (28, 12), (28, 13), (28, 14), (28, 15), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25), (28, 26)]",330,133,34,Greedy,c1,h2
"(17, 4)","(28, 26)","[(17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 4), (23, 4), (24, 4), (25, 4), (26, 4), (27, 4), (28, 4), (28, 5), (28, 6), (28, 7), (28, 8), (28, 9), (28, 10), (28, 11), (28, 12), (28, 13), (28, 14), (28, 15), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25), (28, 26)]",385,133,34,Greedy,c2,h2
"(17, 4)","(28, 26)","[(17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 4), (23, 4), (24, 4), (25, 4), (26, 4), (27, 4), (28, 4), (28, 5), (28, 6), (28, 7), (28, 8), (28, 9), (28, 10), (28, 11), (28, 12), (28, 13), (28, 14), (28, 15), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25), (28, 26)]",355,133,34,Greedy,c3,h2
"(17, 4)","(28, 26)","[(17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 4), (23, 4), (24, 4), (25, 4), (26, 4), (27, 4), (28, 4), (28, 5), (28, 6), (28, 7), (28, 8), (28, 9), (28, 10), (28, 11), (28, 12), (28, 13), (28, 14), (28, 15), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25), (28, 26)]",321,133,34,Greedy,c4,h2
"(15, 24)","(0, 4)","[(15, 24), (15, 23), (15, 22), (15, 21), (15, 20), (15, 19), (14, 19), (14, 18), (13, 18), (13, 17), (12, 17), (12, 16), (11, 16), (11, 15), (10, 15), (10, 14), (9, 14), (9, 13), (8, 13), (8, 12), (7, 12), (7, 11), (6, 11), (6, 10), (5, 10), (5, 9), (4, 9), (4, 8), (3, 8), (3, 7), (2, 7), (2, 6), (1, 6), (1, 5), (0, 5), (0, 4)]",350,140,36,Greedy,c1,h1
"(15, 24)","(0, 4)","[(15, 24), (15, 23), (15, 22), (15, 21), (15, 20), (15, 19), (14, 19), (14, 18), (13, 18), (13, 17), (12, 17), (12, 16), (11, 16), (11, 15), (10, 15), (10, 14), (9, 14), (9, 13), (8, 13), (8, 12), (7, 12), (7, 11), (6, 11), (6, 10), (5, 10), (5, 9), (4, 9), (4, 8), (3, 8), (3, 7), (2, 7), (2, 6), (1, 6), (1, 5), (0, 5), (0, 4)]",425,140,36,Greedy,c2,h1
"(15, 24)","(0, 4)","[(15, 24), (15, 23), (15, 22), (15, 21), (15, 20), (15, 19), (14, 19), (14, 18), (13, 18), (13, 17), (12, 17), (12, 16), (11, 16), (11, 15), (10, 15), (10, 14), (9, 14), (9, 13), (8, 13), (8, 12), (7, 12), (7, 11), (6, 11), (6, 10), (5, 10), (5, 9), (4, 9), (4, 8), (3, 8), (3, 7), (2, 7), (2, 6), (1, 6), (1, 5), (0, 5), (0, 4)]",395,140,36,Greedy,c3,h1
"(15, 24)","(0, 4)","[(15, 24), (15, 23), (15, 22), (15, 21), (15, 20), (15, 19), (14, 19), (14, 18), (13, 18), (13, 17), (12, 17), (12, 16), (11, 16), (11, 15), (10, 15), (10, 14), (9, 14), (9, 13), (8, 13), (8, 12), (7, 12), (7, 11), (6, 11), (6, 10), (5, 10), (5, 9), (4, 9), (4, 8), (3, 8), (3, 7), (2, 7), (2, 6), (1, 6), (1, 5), (0, 5), (0, 4)]",338,140,36,Greedy,c4,h1
"(15, 24)","(0, 4)","[(15, 24), (14, 24), (13, 24), (12, 24), (11, 24), (10, 24), (9, 24), (8, 24), (7, 24), (6, 24), (5, 24), (4, 24), (3, 24), (2, 24), (1, 24), (0, 24), (0, 23), (0, 22), (0, 21), (0, 20), (0, 19), (0, 18), (0, 17), (0, 16), (0, 15), (0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8), (0, 7), (0, 6), (0, 5), (0, 4)]",350,121,36,Greedy,c1,h2
"(15, 24)","(0, 4)","[(15, 24), (14, 24), (13, 24), (12, 24), (11, 24), (10, 24), (9, 24), (8, 24), (7, 24), (6, 24), (5, 24), (4, 24), (3, 24), (2, 24), (1, 24), (0, 24), (0, 23), (0, 22), (0, 21), (0, 20), (0, 19), (0, 18), (0, 17), (0, 16), (0, 15), (0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8), (0, 7), (0, 6), (0, 5), (0, 4)]",425,121,36,Greedy,c2,h2
"(15, 24)","(0, 4)","[(15, 24), (14, 24), (13, 24), (12, 24), (11, 24), (10, 24), (9, 24), (8, 24), (7, 24), (6, 24), (5, 24), (4, 24), (3, 24), (2, 24), (1, 24), (0, 24), (0, 23), (0, 22), (0, 21), (0, 20), (0, 19), (0, 18), (0, 17), (0, 16), (0, 15), (0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8), (0, 7), (0, 6), (0, 5), (0, 4)]",385,121,36,Greedy,c3,h2
"(15, 24)","(0, 4)","[(15, 24), (14, 24), (13, 24), (12, 24), (11, 24), (10, 24), (9, 24), (8, 24), (7, 24), (6, 24), (5, 24), (4, 24), (3, 24), (2, 24), (1, 24), (0, 24), (0, 23), (0, 22), (0, 21), (0, 20), (0, 19), (0, 18), (0, 17), (0, 16), (0, 15), (0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8), (0, 7), (0, 6), (0, 5), (0, 4)]",335,121,36,Greedy,c4,h2
"(4, 26)","(29, 13)","[(4, 26), (5, 26), (6, 26), (7, 26), (8, 26), (9, 26), (10, 26), (11, 26), (12, 26), (13, 26), (14, 26), (15, 26), (16, 26), (17, 26), (17, 25), (18, 25), (18, 24), (19, 24), (19, 23), (20, 23), (20, 22), (21, 22), (21, 21), (22, 21), (22, 20), (23, 20), (23, 19), (24, 19), (24, 18), (25, 18), (25, 17), (26, 17), (26, 16), (27, 16), (27, 15), (28, 15), (28, 14), (29, 14), (29, 13)]",380,153,39,Greedy,c1,h1
"(4, 26)","(29, 13)","[(4, 26), (5, 26), (6, 26), (7, 26), (8, 26), (9, 26), (10, 26), (11, 26), (12, 26), (13, 26), (14, 26), (15, 26), (16, 26), (17, 26), (17, 25), (18, 25), (18, 24), (19, 24), (19, 23), (20, 23), (20, 22), (21, 22), (21, 21), (22, 21), (22, 20), (23, 20), (23, 19), (24, 19), (24, 18), (25, 18), (25, 17), (26, 17), (26, 16), (27, 16), (27, 15), (28, 15), (28, 14), (29, 14), (29, 13)]",505,153,39,Greedy,c2,h1
"(4, 26)","(29, 13)","[(4, 26), (5, 26), (6, 26), (7, 26), (8, 26), (9, 26), (10, 26), (11, 26), (12, 26), (13, 26), (14, 26), (15, 26), (16, 26), (17, 26), (17, 25), (18, 25), (18, 24), (19, 24), (19, 23), (20, 23), (20, 22), (21, 22), (21, 21), (22, 21), (22, 20), (23, 20), (23, 19), (24, 19), (24, 18), (25, 18), (25, 17), (26, 17), (26, 16), (27, 16), (27, 15), (28, 15), (28, 14), (29, 14), (29, 13)]",432,153,39,Greedy,c3,h1
"(4, 26)","(29, 13)","[(4, 26), (5, 26), (6, 26), (7, 26), (8, 26), (9, 26), (10, 26), (11, 26), (12, 26), (13, 26), (14, 26), (15, 26), (16, 26), (17, 26), (17, 25), (18, 25), (18, 24), (19, 24), (19, 23), (20, 23), (20, 22), (21, 22), (21, 21), (22, 21), (22, 20), (23, 20), (23, 19), (24, 19), (24, 18), (25, 18), (25, 17), (26, 17), (26, 16), (27, 16), (27, 15), (28, 15), (28, 14), (29, 14), (29, 13)]",366,153,39,Greedy,c4,h1
"(4, 26)","(29, 13)","[(4, 26), (5, 26), (6, 26), (7, 26), (8, 26), (9, 26), (10, 26), (11, 26), (12, 26), (13, 26), (14, 26), (15, 26), (16, 26), (17, 26), (18, 26), (19, 26), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (26, 26), (27, 26), (28, 26), (29, 26), (29, 25), (29, 24), (29, 23), (29, 22), (29, 21), (29, 20), (29, 19), (29, 18), (29, 17), (29, 16), (29, 15), (29, 14), (29, 13)]",380,153,39,Greedy,c1,h2
"(4, 26)","(29, 13)","[(4, 26), (5, 26), (6, 26), (7, 26), (8, 26), (9, 26), (10, 26), (11, 26), (12, 26), (13, 26), (14, 26), (15, 26), (16, 26), (17, 26), (18, 26), (19, 26), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (26, 26), (27, 26), (28, 26), (29, 26), (29, 25), (29, 24), (29, 23), (29, 22), (29, 21), (29, 20), (29, 19), (29, 18), (29, 17), (29, 16), (29, 15), (29, 14), (29, 13)]",505,153,39,Greedy,c2,h2
"(4, 26)","(29, 13)","[(4, 26), (5, 26), (6, 26), (7, 26), (8, 26), (9, 26), (10, 26), (11, 26), (12, 26), (13, 26), (14, 26), (15, 26), (16, 26), (17, 26), (18, 26), (19, 26), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (26, 26), (27, 26), (28, 26), (29, 26), (29, 25), (29, 24), (29, 23), (29, 22), (29, 21), (29, 20), (29, 19), (29, 18), (29, 17), (29, 16), (29, 15), (29, 14), (29, 13)]",438,153,39,Greedy,c3,h2
"(4, 26)","(29, 13)","[(4, 26), (5, 26), (6, 26), (7, 26), (8, 26), (9, 26), (10, 26), (11, 26), (12, 26), (13, 26), (14, 26), (15, 26), (16, 26), (17, 26), (18, 26), (19, 26), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (26, 26), (27, 26), (28, 26), (29, 26), (29, 25), (29, 24), (29, 23), (29, 22), (29, 21), (29, 20), (29, 19), (29, 18), (29, 17), (29, 16), (29, 15), (29, 14), (29, 13)]",365,153,39,Greedy,c4,h2
"(4, 13)","(26, 11)","[(4, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (25, 12), (26, 12), (26, 11)]",240,97,25,Greedy,c1,h1
"(4, 13)","(26, 11)","[(4, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (25, 12), (26, 12), (26, 11)]",350,97,25,Greedy,c2,h1
"(4, 13)","(26, 11)","[(4, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (25, 12), (26, 12), (26, 11)]",290,97,25,Greedy,c3,h1
"(4, 13)","(26, 11)","[(4, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (25, 12), (26, 12), (26, 11)]",232,97,25,Greedy,c4,h1
"(4, 13)","(26, 11)","[(4, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (26, 12), (26, 11)]",240,97,25,Greedy,c1,h2
"(4, 13)","(26, 11)","[(4, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (26, 12), (26, 11)]",350,97,25,Greedy,c2,h2
"(4, 13)","(26, 11)","[(4, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (26, 12), (26, 11)]",295,97,25,Greedy,c3,h2
"(4, 13)","(26, 11)","[(4, 13), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (22, 13), (23, 13), (24, 13), (25, 13), (26, 13), (26, 12), (26, 11)]",231,97,25,Greedy,c4,h2
"(1, 8)","(28, 13)","[(1, 8), (2, 8), (3, 8), (4, 8), (5, 8), (6, 8), (7, 8), (8, 8), (9, 8), (10, 8), (11, 8), (12, 8), (13, 8), (14, 8), (15, 8), (16, 8), (17, 8), (18, 8), (19, 8), (20, 8), (21, 8), (22, 8), (23, 8), (24, 8), (24, 9), (25, 9), (25, 10), (26, 10), (26, 11), (27, 11), (27, 12), (28, 12), (28, 13)]",320,129,33,Greedy,c1,h1
"(1, 8)","(28, 13)","[(1, 8), (2, 8), (3, 8), (4, 8), (5, 8), (6, 8), (7, 8), (8, 8), (9, 8), (10, 8), (11, 8), (12, 8), (13, 8), (14, 8), (15, 8), (16, 8), (17, 8), (18, 8), (19, 8), (20, 8), (21, 8), (22, 8), (23, 8), (24, 8), (24, 9), (25, 9), (25, 10), (26, 10), (26, 11), (27, 11), (27, 12), (28, 12), (28, 13)]",455,129,33,Greedy,c2,h1
"(1, 8)","(28, 13)","[(1, 8), (2, 8), (3, 8), (4, 8), (5, 8), (6, 8), (7, 8), (8, 8), (9, 8), (10, 8), (11, 8), (12, 8), (13, 8), (14, 8), (15, 8), (16, 8), (17, 8), (18, 8), (19, 8), (20, 8), (21, 8), (22, 8), (23, 8), (24, 8), (24, 9), (25, 9), (25, 10), (26, 10), (26, 11), (27, 11), (27, 12), (28, 12), (28, 13)]",383,129,33,Greedy,c3,h1
"(1, 8)","(28, 13)","[(1, 8), (2, 8), (3, 8), (4, 8), (5, 8), (6, 8), (7, 8), (8, 8), (9, 8), (10, 8), (11, 8), (12, 8), (13, 8), (14, 8), (15, 8), (16, 8), (17, 8), (18, 8), (19, 8), (20, 8), (21, 8), (22, 8), (23, 8), (24, 8), (24, 9), (25, 9), (25, 10), (26, 10), (26, 11), (27, 11), (27, 12), (28, 12), (28, 13)]",316,129,33,Greedy,c4,h1
"(1, 8)","(28, 13)","[(1, 8), (2, 8), (3, 8), (4, 8), (5, 8), (6, 8), (7, 8), (8, 8), (9, 8), (10, 8), (11, 8), (12, 8), (13, 8), (14, 8), (15, 8), (16, 8), (17, 8), (18, 8), (19, 8), (20, 8), (21, 8), (22, 8), (23, 8), (24, 8), (25, 8), (26, 8), (27, 8), (28, 8), (28, 9), (28, 10), (28, 11), (28, 12), (28, 13)]",320,129,33,Greedy,c1,h2
"(1, 8)","(28, 13)","[(1, 8), (2, 8), (3, 8), (4, 8), (5, 8), (6, 8), (7, 8), (8, 8), (9, 8), (10, 8), (11, 8), (12, 8), (13, 8), (14, 8), (15, 8), (16, 8), (17, 8), (18, 8), (19, 8), (20, 8), (21, 8), (22, 8), (23, 8), (24, 8), (25, 8), (26, 8), (27, 8), (28, 8), (28, 9), (28, 10), (28, 11), (28, 12), (28, 13)]",455,129,33,Greedy,c2,h2
"(1, 8)","(28, 13)","[(1, 8), (2, 8), (3, 8), (4, 8), (5, 8), (6, 8), (7, 8), (8, 8), (9, 8), (10, 8), (11, 8), (12, 8), (13, 8), (14, 8), (15, 8), (16, 8), (17, 8), (18, 8), (19, 8), (20, 8), (21, 8), (22, 8), (23, 8), (24, 8), (25, 8), (26, 8), (27, 8), (28, 8), (28, 9), (28, 10), (28, 11), (28, 12), (28, 13)]",385,129,33,Greedy,c3,h2
"(1, 8)","(28, 13)","[(1, 8), (2, 8), (3, 8), (4, 8), (5, 8), (6, 8), (7, 8), (8, 8), (9, 8), (10, 8), (11, 8), (12, 8), (13, 8), (14, 8), (15, 8), (16, 8), (17, 8), (18, 8), (19, 8), (20, 8), (21, 8), (22, 8), (23, 8), (24, 8), (25, 8), (26, 8), (27, 8), (28, 8), (28, 9), (28, 10), (28, 11), (28, 12), (28, 13)]",306,129,33,Greedy,c4,h2
"(30, 8)","(26, 3)","[(30, 8), (30, 7), (29, 7), (29, 6), (28, 6), (28, 5), (27, 5), (27, 4), (26, 4), (26, 3)]",90,35,10,Greedy,c1,h1
"(30, 8)","(26, 3)","[(30, 8), (30, 7), (29, 7), (29, 6), (28, 6), (28, 5), (27, 5), (27, 4), (26, 4), (26, 3)]",110,35,10,Greedy,c2,h1
"(30, 8)","(26, 3)","[(30, 8), (30, 7), (29, 7), (29, 6), (28, 6), (28, 5), (27, 5), (27, 4), (26, 4), (26, 3)]",98,35,10,Greedy,c3,h1
"(30, 8)","(26, 3)","[(30, 8), (30, 7), (29, 7), (29, 6), (28, 6), (28, 5), (27, 5), (27, 4), (26, 4), (26, 3)]",90,35,10,Greedy,c4,h1
"(30, 8)","(26, 3)","[(30, 8), (29, 8), (28, 8), (27, 8), (26, 8), (26, 7), (26, 6), (26, 5), (26, 4), (26, 3)]",90,36,10,Greedy,c1,h2
"(30, 8)","(26, 3)","[(30, 8), (29, 8), (28, 8), (27, 8), (26, 8), (26, 7), (26, 6), (26, 5), (26, 4), (26, 3)]",110,36,10,Greedy,c2,h2
"(30, 8)","(26, 3)","[(30, 8), (29, 8), (28, 8), (27, 8), (26, 8), (26, 7), (26, 6), (26, 5), (26, 4), (26, 3)]",100,36,10,Greedy,c3,h2
"(30, 8)","(26, 3)","[(30, 8), (29, 8), (28, 8), (27, 8), (26, 8), (26, 7), (26, 6), (26, 5), (26, 4), (26, 3)]",100,36,10,Greedy,c4,h2
"(15, 5)","(18, 5)","[(15, 5), (16, 5), (17, 5), (18, 5)]",30,13,4,Greedy,c1,h1
"(15, 5)","(18, 5)","[(15, 5), (16, 5), (17, 5), (18, 5)]",45,13,4,Greedy,c2,h1
"(15, 5)","(18, 5)","[(15, 5), (16, 5), (17, 5), (18, 5)]",39,13,4,Greedy,c3,h1
"(15, 5)","(18, 5)","[(15, 5), (16, 5), (17, 5), (18, 5)]",39,13,4,Greedy,c4,h1
"(15, 5)","(18, 5)","[(15, 5), (16, 5), (17, 5), (18, 5)]",30,13,4,Greedy,c1,h2
"(15, 5)","(18, 5)","[(15, 5), (16, 5), (17, 5), (18, 5)]",45,13,4,Greedy,c2,h2
"(15, 5)","(18, 5)","[(15, 5), (16, 5), (17, 5), (18, 5)]",39,13,4,Greedy,c3,h2
"(15, 5)","(18, 5)","[(15, 5), (16, 5), (17, 5), (18, 5)]",39,13,4,Greedy,c4,h2
"(14, 0)","(9, 20)","[(14, 0), (14, 1), (14, 2), (14, 3), (14, 4), (14, 5), (14, 6), (14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (13, 15), (13, 16), (12, 16), (12, 17), (11, 17), (11, 18), (10, 18), (10, 19), (9, 19), (9, 20)]",250,100,26,Greedy,c1,h1
"(14, 0)","(9, 20)","[(14, 0), (14, 1), (14, 2), (14, 3), (14, 4), (14, 5), (14, 6), (14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (13, 15), (13, 16), (12, 16), (12, 17), (11, 17), (11, 18), (10, 18), (10, 19), (9, 19), (9, 20)]",275,100,26,Greedy,c2,h1
"(14, 0)","(9, 20)","[(14, 0), (14, 1), (14, 2), (14, 3), (14, 4), (14, 5), (14, 6), (14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (13, 15), (13, 16), (12, 16), (12, 17), (11, 17), (11, 18), (10, 18), (10, 19), (9, 19), (9, 20)]",265,100,26,Greedy,c3,h1
"(14, 0)","(9, 20)","[(14, 0), (14, 1), (14, 2), (14, 3), (14, 4), (14, 5), (14, 6), (14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15), (13, 15), (13, 16), (12, 16), (12, 17), (11, 17), (11, 18), (10, 18), (10, 19), (9, 19), (9, 20)]",253,100,26,Greedy,c4,h1
"(14, 0)","(9, 20)","[(14, 0), (13, 0), (12, 0), (11, 0), (10, 0), (9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (9, 8), (9, 9), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14), (9, 15), (9, 16), (9, 17), (9, 18), (9, 19), (9, 20)]",250,95,26,Greedy,c1,h2
"(14, 0)","(9, 20)","[(14, 0), (13, 0), (12, 0), (11, 0), (10, 0), (9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (9, 8), (9, 9), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14), (9, 15), (9, 16), (9, 17), (9, 18), (9, 19), (9, 20)]",275,95,26,Greedy,c2,h2
"(14, 0)","(9, 20)","[(14, 0), (13, 0), (12, 0), (11, 0), (10, 0), (9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (9, 8), (9, 9), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14), (9, 15), (9, 16), (9, 17), (9, 18), (9, 19), (9, 20)]",260,95,26,Greedy,c3,h2
"(14, 0)","(9, 20)","[(14, 0), (13, 0), (12, 0), (11, 0), (10, 0), (9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (9, 8), (9, 9), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14), (9, 15), (9, 16), (9, 17), (9, 18), (9, 19), (9, 20)]",260,95,26,Greedy,c4,h2
"(16, 29)","(25, 4)","[(16, 29), (16, 28), (16, 27), (16, 26), (16, 25), (16, 24), (16, 23), (16, 22), (16, 21), (16, 20), (16, 19), (16, 18), (16, 17), (16, 16), (16, 15), (16, 14), (16, 13), (17, 13), (17, 12), (18, 12), (18, 11), (19, 11), (19, 10), (20, 10), (20, 9), (21, 9), (21, 8), (22, 8), (22, 7), (23, 7), (23, 6), (24, 6), (24, 5), (25, 5), (25, 4)]",340,137,35,Greedy,c1,h1
"(16, 29)","(25, 4)","[(16, 29), (16, 28), (16, 27), (16, 26), (16, 25), (16, 24), (16, 23), (16, 22), (16, 21), (16, 20), (16, 19), (16, 18), (16, 17), (16, 16), (16, 15), (16, 14), (16, 13), (17, 13), (17, 12), (18, 12), (18, 11), (19, 11), (19, 10), (20, 10), (20, 9), (21, 9), (21, 8), (22, 8), (22, 7), (23, 7), (23, 6), (24, 6), (24, 5), (25, 5), (25, 4)]",385,137,35,Greedy,c2,h1
